,clonesize,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,honeybeeBC,AverageOfUpperTRangeSC,AverageOfLowerTRangeSC,RainingDaysSC,AverageRainingDaysSC,fruitsetSC,fruitmassSC,seedsSC
386,12.5,0.38,0.38,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,0.012273759213525873,-0.3599962399603659,-0.11703278026370531
387,12.5,0.38,0.38,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.771081983908087,2.084010150431408,2.2009063803352564
388,12.5,0.38,0.38,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.9561690724221852,2.286874771291078,2.4136514314878266
389,12.5,0.38,0.38,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.566725594920558,1.7416112788192564,1.7819870779030915
390,12.5,0.38,0.38,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.8321298950760296,2.211410052076756,2.3582097527964203
391,12.5,0.38,0.38,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,1.2760503543525543,1.4209818765762219,1.4192141712593094
392,12.5,0.38,0.38,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,0.32195388044820167,0.3902224628856554,0.32912360924916684
393,12.5,0.38,0.38,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,0.039108640001478075,0.15185575546901153,0.11017550726744031
394,12.5,0.38,0.38,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-0.5057432031739311,-0.4227791885539375,-0.5394479785516072
395,12.5,0.38,0.38,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.6341653544008288,1.735848395697423,1.7668789068263466
396,12.5,0.38,0.38,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.8152030768815786,2.129036791324454,2.256632910389536
397,12.5,0.38,0.38,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.9443657377378029,0.6962110763551502,1.0358384033692256
398,12.5,0.38,0.38,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.8068253613913708,0.3744875364913112,0.6673259813319998
399,12.5,0.38,0.38,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,1.4215510993600884,1.534235845119741,1.5484037711032477
400,12.5,0.38,0.38,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,1.3464188059178874,1.5438793780065223,1.5867082073873373
401,12.5,0.38,0.38,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.6136137483290459,0.18575314690892553,0.5746095308847345
402,12.5,0.38,0.38,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.07383172185385295,-0.6068192551207683,-0.2939292310933995
403,12.5,0.38,0.5,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.4669395861300725,1.6314890274243845,1.6720719942736149
404,12.5,0.38,0.5,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.6878599844285516,1.9052554590875739,1.9802819212468172
405,12.5,0.38,0.5,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.305071409089048,1.4609230335267869,1.4883834435601382
406,12.5,0.38,0.5,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.5242004217855691,1.7437827288112704,1.8047262001859858
407,12.5,0.38,0.5,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.9445353842362599,1.0267421118588027,0.989230005734332
408,12.5,0.38,0.5,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-0.05750131796752315,0.013552830824328423,-0.08227822291707704
409,12.5,0.38,0.5,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.33134637510053755,-0.24860914258932293,-0.33946210739633226
410,12.5,0.38,0.5,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-1.0886520671153521,-0.9985776874153537,-1.1712289189062597
411,12.5,0.38,0.5,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.4113786839185032,1.4784353228558547,1.482668938776586
412,12.5,0.38,0.5,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.6734673645907487,1.8778249463837695,1.9617818899634938
413,12.5,0.38,0.5,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.773531981626201,0.37671058565715976,0.6856056578570323
414,12.5,0.38,0.5,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.7131567506969699,0.29405610287590805,0.600180333102994
415,12.5,0.38,0.5,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,1.188725421899835,1.2484218032137901,1.2268062279491267
416,12.5,0.38,0.5,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,1.031243346067696,1.0944709784269377,1.0557966626848234
417,12.5,0.38,0.5,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.5288611538941386,0.10952530857127112,0.4093190881554257
418,12.5,0.38,0.5,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.23550065666216213,-0.781406588176276,-0.5083855919934801
419,12.5,0.38,0.5,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.6023984717201347,1.7748810152960097,1.8315536890968935
420,12.5,0.38,0.5,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.8668643594401082,2.163376054575553,2.2771024066337935
421,12.5,0.38,0.5,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.4492587864739757,1.6071951697142142,1.6436582968918172
422,12.5,0.38,0.5,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.6835959488838153,1.9893696629020317,2.1001381966315287
423,12.5,0.38,0.5,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,1.0249079573099524,1.1643086705720567,1.1613985566807816
424,12.5,0.38,0.5,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,0.21914530351059244,0.2564829169227203,0.16239595829923
425,12.5,0.38,0.5,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,0.05172713618368384,0.13618165078438413,0.07278668549075865
426,12.5,0.38,0.5,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-0.6255883167905083,-0.5604187960216446,-0.6929575993380138
427,12.5,0.38,0.5,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.5581027639145157,1.7101369845826944,1.7602295448949208
428,12.5,0.38,0.5,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.6353082050622068,1.813578253327743,1.8680461679429385
429,12.5,0.38,0.5,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.7864108265277401,0.3822785153434671,0.7061245556019465
430,12.5,0.38,0.5,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.6870669592586522,0.26495738235043625,0.5823316410858971
431,12.5,0.38,0.5,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,1.2636966395539513,1.3689073371865916,1.3666007218493206
432,12.5,0.38,0.5,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,1.234849101527318,1.315462663379999,1.3070711973833273
433,12.5,0.38,0.5,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.4370035075182049,-0.043834124368006044,0.28742903446843715
434,12.5,0.38,0.5,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.2274976085417449,-0.7895247972321271,-0.4957062183155958
435,12.5,0.38,0.5,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.7017273134625985,1.863513295023896,1.9094939642994326
436,12.5,0.38,0.5,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.8515115388140306,2.125966078768672,2.2329087385325375
437,12.5,0.38,0.5,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.625371778774064,1.852780248847334,1.9365882579665392
438,12.5,0.38,0.5,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.8034850677414667,2.079824033557354,2.1807243614232292
439,12.5,0.38,0.5,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,1.1188957332236258,1.248035919771987,1.2505276363893354
440,12.5,0.38,0.5,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,0.3080067902407408,0.32655676346394313,0.24041178377350655
441,12.5,0.38,0.5,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,0.0015949219227404993,0.10310456864073032,0.046899025948858045
442,12.5,0.38,0.5,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-0.33966178543886727,-0.30487350876829317,-0.42332446435226395
443,12.5,0.38,0.5,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.5499498488881767,1.6439876013833912,1.659548083286651
444,12.5,0.38,0.5,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.6785978453873163,1.90740676580717,1.98687148389993
445,12.5,0.38,0.5,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.812188108439062,0.409606770241502,0.7245515058445887
446,12.5,0.38,0.5,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.6374484921259309,0.19010195140600727,0.5530871222053874
447,12.5,0.38,0.5,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,1.4105063463032916,1.450914256867738,1.441146481939624
448,12.5,0.38,0.5,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,1.3265736206660261,1.4826351559659927,1.504363812635318
449,12.5,0.38,0.5,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.8776801605952007,0.5280206561686471,0.7364254303374198
450,12.5,0.38,0.5,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.016310858880663207,-0.4642516783531419,-0.2040303661913334
451,12.5,0.38,0.63,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.4213728151925835,1.5298906982856144,1.552726639929605
452,12.5,0.38,0.63,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.7059987546367685,2.0119000567967076,2.132390287167153
453,12.5,0.38,0.63,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.3695528673582615,1.465815027098922,1.4772266787739072
454,12.5,0.38,0.63,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.494040319640425,1.700293142396773,1.762808316732859
455,12.5,0.38,0.63,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.93359862213017,1.0107760472918352,0.9740944946754294
456,12.5,0.38,0.63,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-0.08051434490733933,-0.0898090666345874,-0.21372075014235406
457,25.0,0.25,0.38,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,-0.14184373695237962,0.007106670136246656,-0.10526095027648036
458,25.0,0.25,0.38,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.1560407700380982,0.301908138573257,0.23230780361340975
459,25.0,0.25,0.38,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.5578993639061253,-0.39014358632900986,-0.5306167929655902
460,25.0,0.25,0.38,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,-0.37816926399368594,-0.23121658946971926,-0.35709991164843097
461,25.0,0.25,0.38,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.9797332164846559,-0.738766520109354,-0.8672894595288387
462,25.0,0.25,0.38,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.8063781516662865,-1.3983349844487878,-1.50691328056149
463,25.0,0.25,0.38,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-2.046735300692121,-1.6892608977228278,-1.7870904806751229
464,25.0,0.25,0.38,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.641051525697816,-2.120170640778906,-2.211018854620404
465,25.0,0.25,0.38,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,-0.10459115770533796,0.11762528156467512,0.06393262093572548
466,25.0,0.25,0.38,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.3327231923003666,0.39251660134366106,0.2952469889340921
467,25.0,0.25,0.38,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.6793753631811812,-1.1756403961283108,-0.9399512734857958
468,25.0,0.25,0.38,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.6366529967489243,-1.0712288800319911,-0.8999265740802549
469,25.0,0.25,0.38,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.5801156227911036,-0.3731812788776263,-0.4830384722081783
470,25.0,0.25,0.38,0.5,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.8799201296060838,-0.6365595558547947,-0.7798166237861279
471,25.0,0.25,0.38,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-0.9863196600976696,-1.4097565072982259,-1.1843182476349967
472,25.0,0.25,0.38,0.5,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.7501331862412897,-2.028631590174136,-1.821050063777825
473,25.0,0.25,0.38,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,-0.12634876305971512,0.02205091430427179,-0.08952901140607707
474,25.0,0.25,0.38,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.371614652071658,0.5153162864160656,0.4380864377795218
475,25.0,0.25,0.38,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.3527117231462382,-0.10884968430343911,-0.1940467731090334
476,25.0,0.25,0.38,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,-0.15898780926306674,0.04553755192632942,-0.03594656724657476
477,25.0,0.25,0.38,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.6594930694317492,-0.39312970236586425,-0.49668098103453345
478,25.0,0.25,0.38,0.63,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.6146116139398863,-1.2240972717194962,-1.341733391383245
479,25.0,0.25,0.38,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.8950157687631297,-1.4764190867363474,-1.5556437749134135
480,25.0,0.25,0.38,0.63,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.4125255325807595,-1.943252514257347,-2.0352799474805003
481,25.0,0.25,0.38,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,0.053986522747243824,0.1532567448856171,0.03258414598783846
482,25.0,0.25,0.38,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.4128482459368177,0.5153638882868143,0.4522186332240271
483,25.0,0.25,0.38,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.3978210859844784,-0.7244155227465426,-0.5791739950421798
484,25.0,0.25,0.38,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.605976214685604,-1.1012708334551882,-0.8872440752818119
485,25.0,0.25,0.38,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.3250263198793231,-0.12082050975029869,-0.23334562227210637
486,25.0,0.25,0.38,0.63,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.47443972808974777,-0.2838032539254464,-0.3996641428557816
487,25.0,0.25,0.38,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-0.8487396576074966,-1.2886355327654027,-1.0862248946446034
488,25.0,0.25,0.38,0.63,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.6265654649243566,-1.8615977752664827,-1.6954783166548208
489,25.0,0.25,0.38,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,0.002530669402981214,0.130402099169938,0.04533709503488707
490,25.0,0.25,0.38,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.4509866616679095,0.5937008657154171,0.5420572117533713
491,25.0,0.25,0.38,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.2981757707614693,-0.07367835498229654,-0.15368725899344196
492,25.0,0.25,0.38,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,0.17560325576498154,0.3148628753551406,0.22761505892507294
493,25.0,0.25,0.38,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.5211309628365167,-0.3207610380863729,-0.4519669707150946
494,25.0,0.25,0.38,0.75,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.599159654299909,-1.2494830724526946,-1.3682646593761656
495,25.0,0.25,0.38,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.4949202106571655,-1.1861177716642832,-1.2832219376340315
496,25.0,0.25,0.38,0.75,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.2231334298129504,-1.7337487126102018,-1.831732931521066
497,25.0,0.25,0.38,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,0.013250110434160878,0.06191740267821726,-0.07524999557935137
498,25.0,0.25,0.38,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,0.47532071630273054,0.590204061551487,0.5257832453182048
499,25.0,0.25,0.38,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,-0.5762716324050816,-1.0439316368905862,-0.8848112702052008
500,25.0,0.25,0.38,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,-0.43365939088599953,-0.8371689923669341,-0.6642073824157376
501,25.0,0.25,0.38,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,-0.3918885607894992,-0.25857342639113434,-0.38959234710393503
502,25.0,0.25,0.38,0.75,77.4,46.8,55.8,27.0,0.254986517418579,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,-0.2999720443466874,-0.13522645043593354,-0.23840926764976658
503,25.0,0.25,0.38,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-0.6732757359173872,-1.002401016376553,-0.871962127246684
504,25.0,0.25,0.38,0.75,69.7,42.1,50.2,24.3,0.254986517418579,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-1.3824632100834353,-1.7971033800498788,-1.5738156974745465
505,25.0,0.25,0.5,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,-0.0531008340352919,0.10078385987396966,-0.0006256324375063119
506,25.0,0.25,0.5,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,0.07153769040894135,0.1554952084882072,0.04381401351697696
507,25.0,0.25,0.5,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,-0.5111081866413596,-0.289103338178757,-0.4017151044984054
508,25.0,0.25,0.5,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,-0.17752430060782212,-0.044251960108342966,-0.17932053950925825
509,25.0,0.25,0.5,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,-0.7905199871206914,-0.590341196118526,-0.7221638837188697
510,25.0,0.25,0.5,0.5,86.0,52.0,62.0,30.0,0.254986517418579,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-1.7911813983194171,-1.4021057475680843,-1.5008213668321453
511,25.0,0.25,0.5,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-1.9028316406040289,-1.5495291854230777,-1.647343420607088
512,25.0,0.25,0.5,0.5,94.6,57.2,68.2,33.0,0.254986517418579,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-2.484254048748501,-1.9801076487200455,-2.083428976500135
